"sampleNo","DateTime","pressure_kPa","temp","water_level","transect","plot","tidal"
7933,2023-07-04 11:15:00,106.821,26.977,-1.172,"Young","1","supratidal"
7934,2023-07-04 11:30:00,106.831,26.977,-1.171,"Young","1","supratidal"
7935,2023-07-04 11:45:00,106.85,26.977,-1.169,"Young","1","supratidal"
7936,2023-07-04 12:00:00,106.899,26.977,-1.164,"Young","1","supratidal"
7937,2023-07-04 12:15:00,107.256,26.977,-1.127,"Young","1","supratidal"
7938,2023-07-04 12:30:00,107.508,26.977,-1.102,"Young","1","supratidal"
7939,2023-07-04 12:45:00,107.102,26.977,-1.143,"Young","1","supratidal"
7940,2023-07-04 13:00:00,106.918,26.977,-1.162,"Young","1","supratidal"
7941,2023-07-04 13:15:00,106.937,26.977,-1.16,"Young","1","supratidal"
7942,2023-07-04 13:30:00,106.976,26.977,-1.156,"Young","1","supratidal"
7943,2023-07-04 13:45:00,107.034,26.977,-1.151,"Young","1","supratidal"
7944,2023-07-04 14:00:00,107.073,26.977,-1.147,"Young","1","supratidal"
7945,2023-07-04 14:15:00,107.102,26.977,-1.144,"Young","1","supratidal"
7946,2023-07-04 14:30:00,107.14,26.977,-1.14,"Young","1","supratidal"
7947,2023-07-04 14:45:00,107.15,26.977,-1.139,"Young","1","supratidal"
7948,2023-07-04 15:00:00,107.131,26.977,-1.141,"Young","1","supratidal"
7949,2023-07-04 15:15:00,107.111,26.977,-1.143,"Young","1","supratidal"
7950,2023-07-04 15:30:00,107.111,26.977,-1.143,"Young","1","supratidal"
7951,2023-07-04 15:45:00,107.111,26.977,-1.143,"Young","1","supratidal"
7952,2023-07-04 16:00:00,107.092,26.977,-1.146,"Young","1","supratidal"
7953,2023-07-04 16:15:00,107.044,26.977,-1.151,"Young","1","supratidal"
7954,2023-07-04 16:30:00,107.005,26.977,-1.155,"Young","1","supratidal"
7955,2023-07-04 16:45:00,106.94,27.075,-1.161,"Young","1","supratidal"
7956,2023-07-04 17:00:00,106.863,27.075,-1.169,"Young","1","supratidal"
7957,2023-07-04 17:15:00,106.834,27.075,-1.172,"Young","1","supratidal"
7958,2023-07-04 17:30:00,106.786,27.075,-1.177,"Young","1","supratidal"
7959,2023-07-04 17:45:00,106.699,27.075,-1.186,"Young","1","supratidal"
7960,2023-07-04 18:00:00,106.67,27.075,-1.189,"Young","1","supratidal"
7961,2023-07-04 18:15:00,106.631,27.075,-1.194,"Young","1","supratidal"
7962,2023-07-04 18:30:00,106.563,27.075,-1.201,"Young","1","supratidal"
7963,2023-07-04 18:45:00,106.505,27.075,-1.207,"Young","1","supratidal"
7964,2023-07-04 19:00:00,106.428,27.075,-1.215,"Young","1","supratidal"
7965,2023-07-04 19:15:00,106.399,27.075,-1.218,"Young","1","supratidal"
7966,2023-07-04 19:30:00,106.331,27.075,-1.225,"Young","1","supratidal"
7967,2023-07-04 19:45:00,106.293,27.075,-1.229,"Young","1","supratidal"
7968,2023-07-04 20:00:00,106.244,27.075,-1.234,"Young","1","supratidal"
7969,2023-07-04 20:15:00,106.157,27.075,-1.243,"Young","1","supratidal"
7970,2023-07-04 20:30:00,106.09,27.075,-1.25,"Young","1","supratidal"
7971,2023-07-04 20:45:00,106.044,27.173,-1.255,"Young","1","supratidal"
7972,2023-07-04 21:00:00,105.986,27.173,-1.261,"Young","1","supratidal"
7973,2023-07-04 21:15:00,105.938,27.173,-1.266,"Young","1","supratidal"
7974,2023-07-04 21:30:00,105.928,27.173,-1.267,"Young","1","supratidal"
7975,2023-07-04 21:45:00,105.87,27.173,-1.273,"Young","1","supratidal"
7976,2023-07-04 22:00:00,105.803,27.173,-1.28,"Young","1","supratidal"
7977,2023-07-04 22:15:00,105.764,27.173,-1.284,"Young","1","supratidal"
7978,2023-07-04 22:30:00,105.725,27.173,-1.288,"Young","1","supratidal"
7979,2023-07-04 22:45:00,105.677,27.173,-1.293,"Young","1","supratidal"
7980,2023-07-04 23:00:00,105.639,27.173,-1.297,"Young","1","supratidal"
7981,2023-07-04 23:15:00,105.61,27.173,-1.3,"Young","1","supratidal"
7982,2023-07-04 23:30:00,105.59,27.173,-1.302,"Young","1","supratidal"
7983,2023-07-04 23:45:00,105.542,27.173,-1.307,"Young","1","supratidal"
7984,2023-07-05,105.494,27.173,-1.312,"Young","1","supratidal"
7985,2023-07-05 00:15:00,105.474,27.173,-1.314,"Young","1","supratidal"
7986,2023-07-05 00:30:00,105.445,27.173,-1.317,"Young","1","supratidal"
7987,2023-07-05 00:45:00,105.378,27.173,-1.324,"Young","1","supratidal"
7988,2023-07-05 01:00:00,105.339,27.173,-1.328,"Young","1","supratidal"
7989,2023-07-05 01:15:00,105.32,27.173,-1.33,"Young","1","supratidal"
7990,2023-07-05 01:30:00,105.272,27.173,-1.335,"Young","1","supratidal"
7991,2023-07-05 01:45:00,105.243,27.173,-1.338,"Young","1","supratidal"
7992,2023-07-05 02:00:00,105.185,27.173,-1.344,"Young","1","supratidal"
7993,2023-07-05 02:15:00,105.117,27.173,-1.351,"Young","1","supratidal"
7994,2023-07-05 02:30:00,105.098,27.173,-1.354,"Young","1","supratidal"
7995,2023-07-05 02:45:00,105.059,27.173,-1.358,"Young","1","supratidal"
7996,2023-07-05 03:00:00,105.03,27.173,-1.361,"Young","1","supratidal"
7997,2023-07-05 03:15:00,104.991,27.173,-1.365,"Young","1","supratidal"
7998,2023-07-05 03:30:00,104.953,27.173,-1.369,"Young","1","supratidal"
7999,2023-07-05 03:45:00,104.924,27.173,-1.372,"Young","1","supratidal"
8000,2023-07-05 04:00:00,104.895,27.173,-1.375,"Young","1","supratidal"
8001,2023-07-05 04:15:00,104.876,27.173,-1.377,"Young","1","supratidal"
8002,2023-07-05 04:30:00,104.856,27.173,-1.379,"Young","1","supratidal"
8003,2023-07-05 04:45:00,104.837,27.173,-1.381,"Young","1","supratidal"
8004,2023-07-05 05:00:00,104.827,27.173,-1.382,"Young","1","supratidal"
8005,2023-07-05 05:15:00,104.827,27.173,-1.382,"Young","1","supratidal"
8006,2023-07-05 05:30:00,104.798,27.173,-1.385,"Young","1","supratidal"
8007,2023-07-05 05:45:00,104.818,27.173,-1.383,"Young","1","supratidal"
8008,2023-07-05 06:00:00,104.798,27.173,-1.386,"Young","1","supratidal"
8009,2023-07-05 06:15:00,104.779,27.173,-1.388,"Young","1","supratidal"
8010,2023-07-05 06:30:00,104.779,27.173,-1.388,"Young","1","supratidal"
8011,2023-07-05 06:45:00,104.769,27.173,-1.389,"Young","1","supratidal"
8012,2023-07-05 07:00:00,104.769,27.173,-1.389,"Young","1","supratidal"
8013,2023-07-05 07:15:00,104.779,27.173,-1.388,"Young","1","supratidal"
8014,2023-07-05 07:30:00,104.818,27.173,-1.384,"Young","1","supratidal"
8015,2023-07-05 07:45:00,104.882,27.075,-1.378,"Young","1","supratidal"
8016,2023-07-05 08:00:00,104.998,27.075,-1.366,"Young","1","supratidal"
8017,2023-07-05 08:15:00,105.124,27.075,-1.353,"Young","1","supratidal"
8018,2023-07-05 08:30:00,105.237,26.977,-1.342,"Young","1","supratidal"
8019,2023-07-05 08:45:00,105.382,26.977,-1.327,"Young","1","supratidal"
8020,2023-07-05 09:00:00,105.527,26.977,-1.312,"Young","1","supratidal"
8021,2023-07-05 09:15:00,105.652,26.977,-1.299,"Young","1","supratidal"
8022,2023-07-05 09:30:00,105.759,26.977,-1.288,"Young","1","supratidal"
8023,2023-07-05 09:45:00,105.875,26.977,-1.277,"Young","1","supratidal"
8024,2023-07-05 10:00:00,105.99,26.977,-1.265,"Young","1","supratidal"
8025,2023-07-05 10:15:00,106.077,26.977,-1.256,"Young","1","supratidal"
8026,2023-07-05 10:30:00,106.164,26.977,-1.247,"Young","1","supratidal"
8027,2023-07-05 10:45:00,106.232,26.977,-1.241,"Young","1","supratidal"
8028,2023-07-05 11:00:00,106.3,26.977,-1.234,"Young","1","supratidal"
8029,2023-07-05 11:15:00,106.348,26.977,-1.229,"Young","1","supratidal"
8030,2023-07-05 11:30:00,106.367,26.977,-1.227,"Young","1","supratidal"
8031,2023-07-05 11:45:00,106.396,26.977,-1.224,"Young","1","supratidal"
8032,2023-07-05 12:00:00,106.409,27.075,-1.223,"Young","1","supratidal"
8033,2023-07-05 12:15:00,106.428,27.075,-1.221,"Young","1","supratidal"
8034,2023-07-05 12:30:00,106.409,27.075,-1.223,"Young","1","supratidal"
8035,2023-07-05 12:45:00,106.399,27.075,-1.224,"Young","1","supratidal"
8036,2023-07-05 13:00:00,106.38,27.075,-1.226,"Young","1","supratidal"
8037,2023-07-05 13:15:00,106.36,27.075,-1.228,"Young","1","supratidal"
8038,2023-07-05 13:30:00,106.36,27.075,-1.228,"Young","1","supratidal"
8039,2023-07-05 13:45:00,106.341,27.075,-1.23,"Young","1","supratidal"
8040,2023-07-05 14:00:00,106.293,27.075,-1.235,"Young","1","supratidal"
8041,2023-07-05 14:15:00,106.273,27.075,-1.238,"Young","1","supratidal"
8042,2023-07-05 14:30:00,106.209,27.173,-1.244,"Young","1","supratidal"
8043,2023-07-05 14:45:00,106.199,27.173,-1.245,"Young","1","supratidal"
8044,2023-07-05 15:00:00,106.141,27.173,-1.251,"Young","1","supratidal"
8045,2023-07-05 15:15:00,106.093,27.173,-1.256,"Young","1","supratidal"
8046,2023-07-05 15:30:00,106.054,27.173,-1.26,"Young","1","supratidal"
8047,2023-07-05 15:45:00,106.025,27.173,-1.264,"Young","1","supratidal"
8049,2023-07-05 16:00:00,106.015,27.173,-1.265,"Young","1","supratidal"
8050,2023-07-05 16:15:00,105.996,27.173,-1.266,"Young","1","supratidal"
8051,2023-07-05 16:30:00,105.974,27.075,-1.268,"Young","1","supratidal"
8052,2023-07-05 16:45:00,105.926,27.075,-1.273,"Young","1","supratidal"
8054,2023-07-05 17:00:00,105.945,27.075,-1.271,"Young","1","supratidal"
8055,2023-07-05 17:15:00,105.955,27.075,-1.269,"Young","1","supratidal"
8056,2023-07-05 17:30:00,105.955,27.075,-1.269,"Young","1","supratidal"
8057,2023-07-05 17:45:00,105.964,27.075,-1.268,"Young","1","supratidal"
8059,2023-07-05 18:00:00,105.984,27.075,-1.266,"Young","1","supratidal"
8060,2023-07-05 18:15:00,106.003,27.075,-1.262,"Young","1","supratidal"
8061,2023-07-05 18:30:00,106.013,27.075,-1.259,"Young","1","supratidal"
8062,2023-07-05 18:45:00,106.032,27.075,-1.255,"Young","1","supratidal"
8064,2023-07-05 19:00:00,106.022,27.075,-1.255,"Young","1","supratidal"
8065,2023-07-05 19:15:00,105.993,27.075,-1.257,"Young","1","supratidal"
8066,2023-07-05 19:30:00,105.993,27.075,-1.256,"Young","1","supratidal"
8067,2023-07-05 19:45:00,105.955,27.075,-1.258,"Young","1","supratidal"
8069,2023-07-05 20:00:00,105.967,27.173,-1.256,"Young","1","supratidal"
8070,2023-07-05 20:15:00,105.899,27.173,-1.261,"Young","1","supratidal"
8071,2023-07-05 20:30:00,105.783,27.173,-1.271,"Young","1","supratidal"
8072,2023-07-05 20:45:00,105.742,27.075,-1.273,"Young","1","supratidal"
8074,2023-07-05 21:00:00,105.616,27.075,-1.284,"Young","1","supratidal"
8075,2023-07-05 21:15:00,105.462,27.075,-1.301,"Young","1","supratidal"
8076,2023-07-05 21:30:00,105.549,27.075,-1.293,"Young","1","supratidal"
8077,2023-07-05 21:45:00,105.53,27.075,-1.296,"Young","1","supratidal"
8079,2023-07-05 22:00:00,105.481,27.075,-1.302,"Young","1","supratidal"
8080,2023-07-05 22:15:00,105.375,27.075,-1.314,"Young","1","supratidal"
8081,2023-07-05 22:30:00,105.523,27.173,-1.299,"Young","1","supratidal"
8082,2023-07-05 22:45:00,105.648,27.173,-1.287,"Young","1","supratidal"
8084,2023-07-05 23:00:00,105.581,27.173,-1.295,"Young","1","supratidal"
8085,2023-07-05 23:15:00,105.378,27.173,-1.319,"Young","1","supratidal"
8086,2023-07-05 23:30:00,105.407,27.173,-1.32,"Young","1","supratidal"
8087,2023-07-05 23:45:00,106.006,27.173,-1.262,"Young","1","supratidal"
8089,2023-07-06,105.967,27.173,-1.268,"Young","1","supratidal"
8090,2023-07-06 00:15:00,105.909,27.173,-1.274,"Young","1","supratidal"
8091,2023-07-06 00:30:00,105.822,27.173,-1.282,"Young","1","supratidal"
8092,2023-07-06 00:45:00,105.774,27.173,-1.286,"Young","1","supratidal"
8094,2023-07-06 01:00:00,105.728,27.272,-1.29,"Young","1","supratidal"
8095,2023-07-06 01:15:00,105.67,27.272,-1.297,"Young","1","supratidal"
8096,2023-07-06 01:30:00,105.632,27.272,-1.302,"Young","1","supratidal"
8097,2023-07-06 01:45:00,105.564,27.272,-1.311,"Young","1","supratidal"
8099,2023-07-06 02:00:00,105.467,27.272,-1.322,"Young","1","supratidal"
8100,2023-07-06 02:15:00,105.419,27.272,-1.328,"Young","1","supratidal"
8101,2023-07-06 02:30:00,105.352,27.272,-1.336,"Young","1","supratidal"
8102,2023-07-06 02:45:00,105.332,27.272,-1.339,"Young","1","supratidal"
8104,2023-07-06 03:00:00,105.265,27.272,-1.347,"Young","1","supratidal"
8105,2023-07-06 03:15:00,105.236,27.272,-1.351,"Young","1","supratidal"
8106,2023-07-06 03:30:00,105.187,27.272,-1.358,"Young","1","supratidal"
8107,2023-07-06 03:45:00,105.127,27.173,-1.365,"Young","1","supratidal"
8109,2023-07-06 04:00:00,105.069,27.173,-1.373,"Young","1","supratidal"
8110,2023-07-06 04:15:00,105.059,27.173,-1.372,"Young","1","supratidal"
8111,2023-07-06 04:30:00,105.02,27.173,-1.375,"Young","1","supratidal"
8112,2023-07-06 04:45:00,104.982,27.173,-1.377,"Young","1","supratidal"
8113,2023-07-06 05:00:00,104.933,27.173,-1.38,"Young","1","supratidal"
8114,2023-07-06 05:15:00,104.933,27.173,-1.379,"Young","1","supratidal"
8115,2023-07-06 05:30:00,104.885,27.173,-1.382,"Young","1","supratidal"
8116,2023-07-06 05:45:00,104.876,27.173,-1.382,"Young","1","supratidal"
8118,2023-07-06 06:00:00,104.876,27.173,-1.38,"Young","1","supratidal"
8119,2023-07-06 06:15:00,104.856,27.173,-1.38,"Young","1","supratidal"
8120,2023-07-06 06:30:00,104.837,27.173,-1.38,"Young","1","supratidal"
8121,2023-07-06 06:45:00,104.827,27.173,-1.38,"Young","1","supratidal"
8123,2023-07-06 07:00:00,104.798,27.173,-1.381,"Young","1","supratidal"
8124,2023-07-06 07:15:00,104.789,27.173,-1.381,"Young","1","supratidal"
8125,2023-07-06 07:30:00,104.75,27.173,-1.383,"Young","1","supratidal"
8126,2023-07-06 07:45:00,104.75,27.173,-1.382,"Young","1","supratidal"
8128,2023-07-06 08:00:00,104.769,27.173,-1.379,"Young","1","supratidal"
8129,2023-07-06 08:15:00,104.837,27.173,-1.37,"Young","1","supratidal"
8130,2023-07-06 08:30:00,104.914,27.173,-1.361,"Young","1","supratidal"
8131,2023-07-06 08:45:00,105.027,27.075,-1.348,"Young","1","supratidal"
8133,2023-07-06 09:00:00,105.191,27.075,-1.331,"Young","1","supratidal"
8134,2023-07-06 09:15:00,105.353,26.977,-1.314,"Young","1","supratidal"
8135,2023-07-06 09:30:00,105.517,26.977,-1.297,"Young","1","supratidal"
8136,2023-07-06 09:45:00,105.672,26.977,-1.281,"Young","1","supratidal"
8138,2023-07-06 10:00:00,105.797,26.977,-1.269,"Young","1","supratidal"
8139,2023-07-06 10:15:00,105.913,26.977,-1.256,"Young","1","supratidal"
8140,2023-07-06 10:30:00,106,26.977,-1.247,"Young","1","supratidal"
8141,2023-07-06 10:45:00,106.048,26.977,-1.242,"Young","1","supratidal"
8143,2023-07-06 11:00:00,106.08,27.075,-1.239,"Young","1","supratidal"
8144,2023-07-06 11:15:00,106.109,27.075,-1.235,"Young","1","supratidal"
8145,2023-07-06 11:30:00,106.119,27.075,-1.234,"Young","1","supratidal"
8146,2023-07-06 11:45:00,106.119,27.075,-1.234,"Young","1","supratidal"
8148,2023-07-06 12:00:00,106.119,27.075,-1.234,"Young","1","supratidal"
8149,2023-07-06 12:15:00,106.09,27.075,-1.238,"Young","1","supratidal"
8150,2023-07-06 12:30:00,106.07,27.075,-1.242,"Young","1","supratidal"
8151,2023-07-06 12:45:00,106.051,27.075,-1.245,"Young","1","supratidal"
8153,2023-07-06 13:00:00,106.032,27.075,-1.249,"Young","1","supratidal"
8154,2023-07-06 13:15:00,106.006,27.173,-1.253,"Young","1","supratidal"
8155,2023-07-06 13:30:00,106.003,27.075,-1.255,"Young","1","supratidal"
8156,2023-07-06 13:45:00,105.984,27.075,-1.259,"Young","1","supratidal"
8158,2023-07-06 14:00:00,105.964,27.075,-1.263,"Young","1","supratidal"
8159,2023-07-06 14:15:00,105.935,27.075,-1.267,"Young","1","supratidal"
8160,2023-07-06 14:30:00,105.935,27.075,-1.269,"Young","1","supratidal"
8161,2023-07-06 14:45:00,105.926,27.075,-1.271,"Young","1","supratidal"
8163,2023-07-06 15:00:00,105.887,27.075,-1.277,"Young","1","supratidal"
8164,2023-07-06 15:15:00,105.858,27.075,-1.279,"Young","1","supratidal"
8165,2023-07-06 15:30:00,105.839,27.075,-1.281,"Young","1","supratidal"
8166,2023-07-06 15:45:00,105.839,27.075,-1.281,"Young","1","supratidal"
8168,2023-07-06 16:00:00,105.8,27.075,-1.285,"Young","1","supratidal"
8169,2023-07-06 16:15:00,105.771,27.075,-1.287,"Young","1","supratidal"
8170,2023-07-06 16:30:00,105.771,27.075,-1.287,"Young","1","supratidal"
8171,2023-07-06 16:45:00,105.732,27.075,-1.29,"Young","1","supratidal"
8172,2023-07-06 17:00:00,105.713,27.075,-1.292,"Young","1","supratidal"
8173,2023-07-06 17:15:00,105.674,27.075,-1.295,"Young","1","supratidal"
8174,2023-07-06 17:30:00,105.655,27.075,-1.297,"Young","1","supratidal"
8175,2023-07-06 17:45:00,105.665,27.075,-1.295,"Young","1","supratidal"
8176,2023-07-06 18:00:00,105.636,27.075,-1.298,"Young","1","supratidal"
8177,2023-07-06 18:15:00,105.616,27.075,-1.3,"Young","1","supratidal"
8178,2023-07-06 18:30:00,105.607,27.075,-1.3,"Young","1","supratidal"
8179,2023-07-06 18:45:00,105.626,27.075,-1.298,"Young","1","supratidal"
8181,2023-07-06 19:00:00,105.665,27.075,-1.293,"Young","1","supratidal"
8182,2023-07-06 19:15:00,105.674,27.075,-1.29,"Young","1","supratidal"
8183,2023-07-06 19:30:00,105.703,27.075,-1.286,"Young","1","supratidal"
8184,2023-07-06 19:45:00,105.713,27.075,-1.283,"Young","1","supratidal"
8186,2023-07-06 20:00:00,105.732,27.075,-1.279,"Young","1","supratidal"
8187,2023-07-06 20:15:00,105.713,27.075,-1.28,"Young","1","supratidal"
8188,2023-07-06 20:30:00,105.703,27.075,-1.28,"Young","1","supratidal"
8189,2023-07-06 20:45:00,105.694,27.075,-1.28,"Young","1","supratidal"
8191,2023-07-06 21:00:00,105.684,27.075,-1.28,"Young","1","supratidal"
8192,2023-07-06 21:15:00,105.665,27.075,-1.279,"Young","1","supratidal"
8193,2023-07-06 21:30:00,105.645,27.075,-1.279,"Young","1","supratidal"
8194,2023-07-06 21:45:00,105.645,27.075,-1.276,"Young","1","supratidal"
8196,2023-07-06 22:00:00,105.616,27.075,-1.277,"Young","1","supratidal"
8197,2023-07-06 22:15:00,105.597,27.075,-1.278,"Young","1","supratidal"
8198,2023-07-06 22:30:00,105.587,27.075,-1.279,"Young","1","supratidal"
8199,2023-07-06 22:45:00,105.587,27.075,-1.278,"Young","1","supratidal"
8201,2023-07-06 23:00:00,105.559,27.075,-1.281,"Young","1","supratidal"
8202,2023-07-06 23:15:00,105.53,27.075,-1.284,"Young","1","supratidal"
8203,2023-07-06 23:30:00,105.491,27.075,-1.288,"Young","1","supratidal"
8204,2023-07-06 23:45:00,105.481,27.075,-1.289,"Young","1","supratidal"
8206,2023-07-07,105.472,27.075,-1.291,"Young","1","supratidal"
8207,2023-07-07 00:15:00,105.433,27.075,-1.294,"Young","1","supratidal"
8208,2023-07-07 00:30:00,105.414,27.075,-1.296,"Young","1","supratidal"
8209,2023-07-07 00:45:00,105.385,27.075,-1.299,"Young","1","supratidal"
8211,2023-07-07 01:00:00,105.385,27.075,-1.299,"Young","1","supratidal"
8212,2023-07-07 01:15:00,105.327,27.075,-1.305,"Young","1","supratidal"
8213,2023-07-07 01:30:00,105.298,27.075,-1.308,"Young","1","supratidal"
8214,2023-07-07 01:45:00,105.23,27.075,-1.316,"Young","1","supratidal"
8216,2023-07-07 02:00:00,105.182,27.075,-1.321,"Young","1","supratidal"
8217,2023-07-07 02:15:00,105.143,27.075,-1.327,"Young","1","supratidal"
8218,2023-07-07 02:30:00,105.124,27.075,-1.33,"Young","1","supratidal"
8219,2023-07-07 02:45:00,105.085,27.075,-1.336,"Young","1","supratidal"
8220,2023-07-07 03:00:00,105.008,27.075,-1.345,"Young","1","supratidal"
8221,2023-07-07 03:15:00,104.931,27.075,-1.354,"Young","1","supratidal"
8222,2023-07-07 03:30:00,104.911,27.075,-1.358,"Young","1","supratidal"
8223,2023-07-07 03:45:00,104.892,27.075,-1.361,"Young","1","supratidal"
8225,2023-07-07 04:00:00,104.882,27.075,-1.363,"Young","1","supratidal"
8226,2023-07-07 04:15:00,104.853,27.075,-1.368,"Young","1","supratidal"
8227,2023-07-07 04:30:00,104.853,27.075,-1.369,"Young","1","supratidal"
8228,2023-07-07 04:45:00,104.815,27.075,-1.375,"Young","1","supratidal"
8230,2023-07-07 05:00:00,104.786,27.075,-1.379,"Young","1","supratidal"
8231,2023-07-07 05:15:00,104.757,27.075,-1.38,"Young","1","supratidal"
8232,2023-07-07 05:30:00,104.728,27.075,-1.382,"Young","1","supratidal"
8233,2023-07-07 05:45:00,104.709,27.075,-1.382,"Young","1","supratidal"
8234,2023-07-07 06:00:00,104.709,27.075,-1.38,"Young","1","supratidal"
8235,2023-07-07 06:15:00,104.68,27.075,-1.382,"Young","1","supratidal"
8236,2023-07-07 06:30:00,104.68,27.075,-1.38,"Young","1","supratidal"
8237,2023-07-07 06:45:00,104.651,27.075,-1.381,"Young","1","supratidal"
8239,2023-07-07 07:00:00,104.631,27.075,-1.382,"Young","1","supratidal"
8240,2023-07-07 07:15:00,104.602,27.075,-1.384,"Young","1","supratidal"
8241,2023-07-07 07:30:00,104.602,27.075,-1.383,"Young","1","supratidal"
8242,2023-07-07 07:45:00,104.583,27.075,-1.383,"Young","1","supratidal"
8243,2023-07-07 08:00:00,104.564,27.075,-1.384,"Young","1","supratidal"
8244,2023-07-07 08:15:00,104.545,27.075,-1.385,"Young","1","supratidal"
8245,2023-07-07 08:30:00,104.564,27.075,-1.382,"Young","1","supratidal"
8246,2023-07-07 08:45:00,104.573,27.075,-1.38,"Young","1","supratidal"
8248,2023-07-07 09:00:00,104.573,27.075,-1.38,"Young","1","supratidal"
8249,2023-07-07 09:15:00,104.583,27.075,-1.379,"Young","1","supratidal"
8250,2023-07-07 09:30:00,104.602,27.075,-1.378,"Young","1","supratidal"
8251,2023-07-07 09:45:00,104.622,27.075,-1.376,"Young","1","supratidal"
8253,2023-07-07 10:00:00,104.651,27.075,-1.374,"Young","1","supratidal"
8254,2023-07-07 10:15:00,104.66,27.075,-1.372,"Young","1","supratidal"
8255,2023-07-07 10:30:00,104.699,27.075,-1.368,"Young","1","supratidal"
8256,2023-07-07 10:45:00,104.776,27.075,-1.359,"Young","1","supratidal"
8258,2023-07-07 11:00:00,104.841,26.977,-1.352,"Young","1","supratidal"
8259,2023-07-07 11:15:00,104.88,26.977,-1.348,"Young","1","supratidal"
8260,2023-07-07 11:30:00,104.938,26.977,-1.342,"Young","1","supratidal"
8261,2023-07-07 11:45:00,104.996,26.977,-1.335,"Young","1","supratidal"
8263,2023-07-07 12:00:00,105.073,26.977,-1.327,"Young","1","supratidal"
8264,2023-07-07 12:15:00,105.14,26.977,-1.322,"Young","1","supratidal"
8265,2023-07-07 12:30:00,105.198,26.977,-1.317,"Young","1","supratidal"
8266,2023-07-07 12:45:00,105.237,26.977,-1.315,"Young","1","supratidal"
8268,2023-07-07 13:00:00,105.276,26.977,-1.312,"Young","1","supratidal"
8269,2023-07-07 13:15:00,105.314,26.977,-1.31,"Young","1","supratidal"
8270,2023-07-07 13:30:00,105.334,26.977,-1.31,"Young","1","supratidal"
8271,2023-07-07 13:45:00,105.363,26.977,-1.308,"Young","1","supratidal"
8273,2023-07-07 14:00:00,105.372,26.977,-1.309,"Young","1","supratidal"
8274,2023-07-07 14:15:00,105.363,26.977,-1.311,"Young","1","supratidal"
8275,2023-07-07 14:30:00,105.372,26.977,-1.312,"Young","1","supratidal"
8276,2023-07-07 14:45:00,105.363,26.977,-1.314,"Young","1","supratidal"
8278,2023-07-07 15:00:00,105.353,26.977,-1.316,"Young","1","supratidal"
8279,2023-07-07 15:15:00,105.343,26.977,-1.318,"Young","1","supratidal"
8280,2023-07-07 15:30:00,105.334,26.977,-1.32,"Young","1","supratidal"
8281,2023-07-07 15:45:00,105.305,26.977,-1.323,"Young","1","supratidal"
8283,2023-07-07 16:00:00,105.295,26.977,-1.325,"Young","1","supratidal"
8284,2023-07-07 16:15:00,105.276,26.977,-1.327,"Young","1","supratidal"
8285,2023-07-07 16:30:00,105.256,26.977,-1.329,"Young","1","supratidal"
8286,2023-07-07 16:45:00,105.237,26.977,-1.33,"Young","1","supratidal"
8288,2023-07-07 17:00:00,105.208,26.977,-1.333,"Young","1","supratidal"
8289,2023-07-07 17:15:00,105.179,26.977,-1.335,"Young","1","supratidal"
8290,2023-07-07 17:30:00,105.15,26.977,-1.337,"Young","1","supratidal"
8291,2023-07-07 17:45:00,105.14,26.977,-1.338,"Young","1","supratidal"
8293,2023-07-07 18:00:00,105.083,26.977,-1.342,"Young","1","supratidal"
8294,2023-07-07 18:15:00,105.063,26.977,-1.343,"Young","1","supratidal"
8295,2023-07-07 18:30:00,105.005,26.977,-1.347,"Young","1","supratidal"
8296,2023-07-07 18:45:00,104.976,26.977,-1.349,"Young","1","supratidal"
8298,2023-07-07 19:00:00,104.947,26.977,-1.35,"Young","1","supratidal"
8299,2023-07-07 19:15:00,104.909,26.977,-1.353,"Young","1","supratidal"
8300,2023-07-07 19:30:00,104.889,26.977,-1.354,"Young","1","supratidal"
8301,2023-07-07 19:45:00,104.889,26.977,-1.352,"Young","1","supratidal"
8303,2023-07-07 20:00:00,104.899,26.977,-1.35,"Young","1","supratidal"
8304,2023-07-07 20:15:00,104.918,26.977,-1.347,"Young","1","supratidal"
8305,2023-07-07 20:30:00,104.947,26.977,-1.343,"Young","1","supratidal"
8306,2023-07-07 20:45:00,104.967,26.977,-1.339,"Young","1","supratidal"
8308,2023-07-07 21:00:00,104.976,26.977,-1.337,"Young","1","supratidal"
8309,2023-07-07 21:15:00,105.005,26.977,-1.333,"Young","1","supratidal"
8310,2023-07-07 21:30:00,105.044,26.977,-1.328,"Young","1","supratidal"
8311,2023-07-07 21:45:00,105.044,26.977,-1.326,"Young","1","supratidal"
8313,2023-07-07 22:00:00,105.015,26.977,-1.328,"Young","1","supratidal"
8314,2023-07-07 22:15:00,105.025,26.977,-1.325,"Young","1","supratidal"
8315,2023-07-07 22:30:00,105.034,26.977,-1.323,"Young","1","supratidal"
8316,2023-07-07 22:45:00,105.044,26.977,-1.32,"Young","1","supratidal"
8318,2023-07-07 23:00:00,105.034,26.977,-1.32,"Young","1","supratidal"
8319,2023-07-07 23:15:00,105.005,26.977,-1.322,"Young","1","supratidal"
8320,2023-07-07 23:30:00,104.996,26.977,-1.323,"Young","1","supratidal"
8321,2023-07-07 23:45:00,104.986,26.977,-1.323,"Young","1","supratidal"
8323,2023-07-08,104.976,26.977,-1.324,"Young","1","supratidal"
8324,2023-07-08 00:15:00,104.967,26.977,-1.327,"Young","1","supratidal"
