"sampleNo","DateTime","temp","raw_mV","pH","transect","plot","tidal"
4806,2023-06-27 13:55:00,25.5,-11.89,7.04,"Old","1","supratidal"
4807,2023-06-27 14:10:00,25.5,-11.91,7.04,"Old","1","supratidal"
4808,2023-06-27 14:25:00,25.5,-11.89,7.04,"Old","1","supratidal"
4809,2023-06-27 14:40:00,25.5,-11.91,7.04,"Old","1","supratidal"
4810,2023-06-27 14:55:00,25.5,-11.92,7.04,"Old","1","supratidal"
4811,2023-06-27 15:10:00,25.5,-11.95,7.04,"Old","1","supratidal"
4812,2023-06-27 15:25:00,25.5,-11.97,7.04,"Old","1","supratidal"
4813,2023-06-27 15:40:00,25.5,-11.98,7.04,"Old","1","supratidal"
4814,2023-06-27 15:55:00,25.5,-12.02,7.04,"Old","1","supratidal"
4815,2023-06-27 16:10:00,25.5,-12.05,7.04,"Old","1","supratidal"
4816,2023-06-27 16:25:00,25.5,-12.08,7.05,"Old","1","supratidal"
4817,2023-06-27 16:40:00,25.5,-12.11,7.05,"Old","1","supratidal"
4818,2023-06-27 16:55:00,25.5,-12.11,7.05,"Old","1","supratidal"
4819,2023-06-27 17:10:00,25.5,-12.13,7.05,"Old","1","supratidal"
4820,2023-06-27 17:25:00,25.5,-12.14,7.05,"Old","1","supratidal"
4821,2023-06-27 17:40:00,25.5,-12.14,7.05,"Old","1","supratidal"
4822,2023-06-27 17:55:00,25.5,-12.17,7.05,"Old","1","supratidal"
4823,2023-06-27 18:10:00,25.5,-12.2,7.05,"Old","1","supratidal"
4824,2023-06-27 18:25:00,25.53,-12.22,7.05,"Old","1","supratidal"
4825,2023-06-27 18:40:00,25.53,-12.25,7.05,"Old","1","supratidal"
4826,2023-06-27 18:55:00,25.53,-12.28,7.05,"Old","1","supratidal"
4827,2023-06-27 19:10:00,25.53,-12.3,7.05,"Old","1","supratidal"
4828,2023-06-27 19:25:00,25.53,-12.31,7.05,"Old","1","supratidal"
4829,2023-06-27 19:40:00,25.53,-12.34,7.05,"Old","1","supratidal"
4830,2023-06-27 19:55:00,25.53,-12.38,7.05,"Old","1","supratidal"
4831,2023-06-27 20:10:00,25.53,-12.41,7.05,"Old","1","supratidal"
4832,2023-06-27 20:25:00,25.53,-12.44,7.05,"Old","1","supratidal"
4833,2023-06-27 20:40:00,25.53,-12.45,7.05,"Old","1","supratidal"
4834,2023-06-27 20:55:00,25.53,-12.48,7.05,"Old","1","supratidal"
4835,2023-06-27 21:10:00,25.53,-12.53,7.05,"Old","1","supratidal"
4836,2023-06-27 21:25:00,25.53,-12.56,7.05,"Old","1","supratidal"
4837,2023-06-27 21:40:00,25.53,-12.58,7.05,"Old","1","supratidal"
4838,2023-06-27 21:55:00,25.53,-12.63,7.06,"Old","1","supratidal"
4839,2023-06-27 22:10:00,25.53,-12.66,7.06,"Old","1","supratidal"
4840,2023-06-27 22:25:00,25.53,-12.7,7.06,"Old","1","supratidal"
4841,2023-06-27 22:40:00,25.53,-12.75,7.06,"Old","1","supratidal"
4842,2023-06-27 22:55:00,25.53,-12.8,7.06,"Old","1","supratidal"
4843,2023-06-27 23:10:00,25.53,-12.84,7.06,"Old","1","supratidal"
4844,2023-06-27 23:25:00,25.53,-12.89,7.06,"Old","1","supratidal"
4845,2023-06-27 23:40:00,25.53,-12.95,7.06,"Old","1","supratidal"
4846,2023-06-27 23:55:00,25.53,-13,7.06,"Old","1","supratidal"
4847,2023-06-28 00:10:00,25.53,-13.06,7.06,"Old","1","supratidal"
4848,2023-06-28 00:25:00,25.53,-13.11,7.06,"Old","1","supratidal"
4849,2023-06-28 00:40:00,25.53,-13.19,7.07,"Old","1","supratidal"
4850,2023-06-28 00:55:00,25.53,-13.25,7.07,"Old","1","supratidal"
4851,2023-06-28 01:10:00,25.53,-13.33,7.07,"Old","1","supratidal"
4852,2023-06-28 01:25:00,25.55,-13.41,7.07,"Old","1","supratidal"
4853,2023-06-28 01:40:00,25.55,-13.47,7.07,"Old","1","supratidal"
4854,2023-06-28 01:55:00,25.55,-13.52,7.07,"Old","1","supratidal"
4855,2023-06-28 02:10:00,25.55,-13.58,7.07,"Old","1","supratidal"
4856,2023-06-28 02:25:00,25.55,-13.63,7.07,"Old","1","supratidal"
4857,2023-06-28 02:40:00,25.55,-13.69,7.07,"Old","1","supratidal"
4858,2023-06-28 02:55:00,25.55,-13.73,7.08,"Old","1","supratidal"
4859,2023-06-28 03:10:00,25.55,-13.8,7.08,"Old","1","supratidal"
4860,2023-06-28 03:25:00,25.55,-13.84,7.08,"Old","1","supratidal"
4861,2023-06-28 03:40:00,25.55,-13.89,7.08,"Old","1","supratidal"
4862,2023-06-28 03:55:00,25.55,-13.94,7.08,"Old","1","supratidal"
4863,2023-06-28 04:10:00,25.55,-13.97,7.08,"Old","1","supratidal"
4864,2023-06-28 04:25:00,25.55,-14.03,7.08,"Old","1","supratidal"
4865,2023-06-28 04:40:00,25.55,-14.06,7.08,"Old","1","supratidal"
4866,2023-06-28 04:55:00,25.57,-14.11,7.08,"Old","1","supratidal"
4867,2023-06-28 05:10:00,25.57,-14.16,7.08,"Old","1","supratidal"
4868,2023-06-28 05:25:00,25.57,-14.2,7.08,"Old","1","supratidal"
4869,2023-06-28 05:40:00,25.57,-14.25,7.08,"Old","1","supratidal"
4870,2023-06-28 05:55:00,25.57,-14.3,7.09,"Old","1","supratidal"
4871,2023-06-28 06:10:00,25.57,-14.34,7.09,"Old","1","supratidal"
4872,2023-06-28 06:25:00,25.57,-14.39,7.09,"Old","1","supratidal"
4873,2023-06-28 06:40:00,25.57,-14.44,7.09,"Old","1","supratidal"
4874,2023-06-28 06:55:00,25.57,-14.48,7.09,"Old","1","supratidal"
4875,2023-06-28 07:10:00,25.57,-14.53,7.09,"Old","1","supratidal"
4876,2023-06-28 07:25:00,25.57,-14.56,7.09,"Old","1","supratidal"
4877,2023-06-28 07:40:00,25.57,-14.61,7.09,"Old","1","supratidal"
4878,2023-06-28 07:55:00,25.57,-14.66,7.09,"Old","1","supratidal"
4879,2023-06-28 08:10:00,25.6,-14.7,7.09,"Old","1","supratidal"
4880,2023-06-28 08:25:00,25.6,-14.77,7.09,"Old","1","supratidal"
4881,2023-06-28 08:40:00,25.6,-14.8,7.09,"Old","1","supratidal"
4882,2023-06-28 08:55:00,25.6,-14.86,7.1,"Old","1","supratidal"
4883,2023-06-28 09:10:00,25.6,-14.91,7.1,"Old","1","supratidal"
4884,2023-06-28 09:25:00,25.6,-14.95,7.1,"Old","1","supratidal"
4885,2023-06-28 09:40:00,25.6,-15,7.1,"Old","1","supratidal"
4886,2023-06-28 09:55:00,25.6,-15.06,7.1,"Old","1","supratidal"
4887,2023-06-28 10:10:00,25.6,-15.13,7.1,"Old","1","supratidal"
4888,2023-06-28 10:25:00,25.6,-15.16,7.1,"Old","1","supratidal"
4889,2023-06-28 10:40:00,25.6,-15.22,7.1,"Old","1","supratidal"
4890,2023-06-28 10:55:00,25.6,-15.27,7.1,"Old","1","supratidal"
4891,2023-06-28 11:10:00,25.6,-15.33,7.1,"Old","1","supratidal"
4892,2023-06-28 11:25:00,25.62,-15.39,7.11,"Old","1","supratidal"
4893,2023-06-28 11:40:00,25.62,-15.45,7.11,"Old","1","supratidal"
4894,2023-06-28 11:55:00,25.62,-15.58,7.11,"Old","1","supratidal"
4895,2023-06-28 12:10:00,25.62,-15.73,7.11,"Old","1","supratidal"
4896,2023-06-28 12:25:00,25.62,-15.8,7.11,"Old","1","supratidal"
4897,2023-06-28 12:40:00,25.62,-15.89,7.11,"Old","1","supratidal"
4898,2023-06-28 12:55:00,25.62,-15.88,7.11,"Old","1","supratidal"
4899,2023-06-28 13:10:00,25.62,-15.95,7.12,"Old","1","supratidal"
4900,2023-06-28 13:25:00,25.62,-16.06,7.12,"Old","1","supratidal"
4901,2023-06-28 13:40:00,25.62,-15.98,7.12,"Old","1","supratidal"
4902,2023-06-28 13:55:00,25.62,-16.05,7.12,"Old","1","supratidal"
4903,2023-06-28 14:10:00,25.62,-16.08,7.12,"Old","1","supratidal"
4904,2023-06-28 14:25:00,25.62,-16.08,7.12,"Old","1","supratidal"
4905,2023-06-28 14:40:00,25.62,-16.11,7.12,"Old","1","supratidal"
4906,2023-06-28 14:55:00,25.62,-16.14,7.12,"Old","1","supratidal"
4907,2023-06-28 15:10:00,25.65,-16.17,7.12,"Old","1","supratidal"
4908,2023-06-28 15:25:00,25.65,-16.22,7.12,"Old","1","supratidal"
4909,2023-06-28 15:40:00,25.65,-16.27,7.12,"Old","1","supratidal"
4910,2023-06-28 15:55:00,25.65,-16.33,7.12,"Old","1","supratidal"
4911,2023-06-28 16:10:00,25.65,-16.39,7.12,"Old","1","supratidal"
4912,2023-06-28 16:25:00,25.65,-16.48,7.12,"Old","1","supratidal"
4913,2023-06-28 16:40:00,25.65,-16.56,7.13,"Old","1","supratidal"
4914,2023-06-28 16:55:00,25.65,-16.58,7.13,"Old","1","supratidal"
4915,2023-06-28 17:10:00,25.65,-16.61,7.13,"Old","1","supratidal"
4916,2023-06-28 17:25:00,25.65,-16.59,7.13,"Old","1","supratidal"
4917,2023-06-28 17:40:00,25.65,-16.59,7.13,"Old","1","supratidal"
4918,2023-06-28 17:55:00,25.65,-16.61,7.13,"Old","1","supratidal"
4919,2023-06-28 18:10:00,25.65,-16.64,7.13,"Old","1","supratidal"
4920,2023-06-28 18:25:00,25.65,-16.67,7.13,"Old","1","supratidal"
4921,2023-06-28 18:40:00,25.65,-16.72,7.13,"Old","1","supratidal"
4922,2023-06-28 18:55:00,25.65,-16.75,7.13,"Old","1","supratidal"
4923,2023-06-28 19:10:00,25.65,-16.78,7.13,"Old","1","supratidal"
4924,2023-06-28 19:25:00,25.65,-16.8,7.13,"Old","1","supratidal"
4925,2023-06-28 19:40:00,25.65,-16.84,7.13,"Old","1","supratidal"
4926,2023-06-28 19:55:00,25.65,-16.88,7.13,"Old","1","supratidal"
4927,2023-06-28 20:10:00,25.65,-16.91,7.13,"Old","1","supratidal"
4928,2023-06-28 20:25:00,25.65,-16.94,7.13,"Old","1","supratidal"
4929,2023-06-28 20:40:00,25.65,-16.97,7.13,"Old","1","supratidal"
4930,2023-06-28 20:55:00,25.65,-17,7.13,"Old","1","supratidal"
4931,2023-06-28 21:10:00,25.65,-17.02,7.13,"Old","1","supratidal"
4932,2023-06-28 21:25:00,25.65,-17.06,7.14,"Old","1","supratidal"
4933,2023-06-28 21:40:00,25.65,-17.09,7.14,"Old","1","supratidal"
4934,2023-06-28 21:55:00,25.65,-17.13,7.14,"Old","1","supratidal"
4935,2023-06-28 22:10:00,25.65,-17.16,7.14,"Old","1","supratidal"
4936,2023-06-28 22:25:00,25.67,-17.19,7.14,"Old","1","supratidal"
4937,2023-06-28 22:40:00,25.67,-17.23,7.14,"Old","1","supratidal"
4938,2023-06-28 22:55:00,25.67,-17.27,7.14,"Old","1","supratidal"
4939,2023-06-28 23:10:00,25.67,-17.31,7.14,"Old","1","supratidal"
4940,2023-06-28 23:25:00,25.67,-17.36,7.14,"Old","1","supratidal"
4941,2023-06-28 23:40:00,25.67,-17.39,7.14,"Old","1","supratidal"
4942,2023-06-28 23:55:00,25.67,-17.42,7.14,"Old","1","supratidal"
4943,2023-06-29 00:10:00,25.67,-17.45,7.14,"Old","1","supratidal"
4944,2023-06-29 00:25:00,25.67,-17.5,7.14,"Old","1","supratidal"
4945,2023-06-29 00:40:00,25.67,-17.53,7.14,"Old","1","supratidal"
4946,2023-06-29 00:55:00,25.67,-17.56,7.14,"Old","1","supratidal"
4947,2023-06-29 01:10:00,25.67,-17.59,7.14,"Old","1","supratidal"
4948,2023-06-29 01:25:00,25.67,-17.63,7.15,"Old","1","supratidal"
4949,2023-06-29 01:40:00,25.67,-17.67,7.15,"Old","1","supratidal"
4950,2023-06-29 01:55:00,25.67,-17.7,7.15,"Old","1","supratidal"
4951,2023-06-29 02:10:00,25.67,-17.73,7.15,"Old","1","supratidal"
4952,2023-06-29 02:25:00,25.67,-17.78,7.15,"Old","1","supratidal"
4953,2023-06-29 02:40:00,25.67,-17.81,7.15,"Old","1","supratidal"
4954,2023-06-29 02:55:00,25.7,-17.84,7.15,"Old","1","supratidal"
4955,2023-06-29 03:10:00,25.7,-17.88,7.15,"Old","1","supratidal"
4956,2023-06-29 03:25:00,25.7,-17.92,7.15,"Old","1","supratidal"
4957,2023-06-29 03:40:00,25.7,-17.95,7.15,"Old","1","supratidal"
4958,2023-06-29 03:55:00,25.7,-18,7.15,"Old","1","supratidal"
4959,2023-06-29 04:10:00,25.7,-18.03,7.15,"Old","1","supratidal"
4960,2023-06-29 04:25:00,25.7,-18.08,7.15,"Old","1","supratidal"
4961,2023-06-29 04:40:00,25.7,-18.11,7.15,"Old","1","supratidal"
4962,2023-06-29 04:55:00,25.7,-18.14,7.15,"Old","1","supratidal"
4963,2023-06-29 05:10:00,25.7,-18.17,7.16,"Old","1","supratidal"
4964,2023-06-29 05:25:00,25.7,-18.22,7.16,"Old","1","supratidal"
4965,2023-06-29 05:40:00,25.7,-18.25,7.16,"Old","1","supratidal"
4966,2023-06-29 05:55:00,25.7,-18.27,7.16,"Old","1","supratidal"
4967,2023-06-29 06:10:00,25.72,-18.3,7.16,"Old","1","supratidal"
4968,2023-06-29 06:25:00,25.72,-18.33,7.16,"Old","1","supratidal"
4969,2023-06-29 06:40:00,25.72,-18.38,7.16,"Old","1","supratidal"
4970,2023-06-29 06:55:00,25.72,-18.41,7.16,"Old","1","supratidal"
4971,2023-06-29 07:10:00,25.72,-18.44,7.16,"Old","1","supratidal"
4972,2023-06-29 07:25:00,25.72,-18.5,7.16,"Old","1","supratidal"
4973,2023-06-29 07:40:00,25.72,-18.53,7.16,"Old","1","supratidal"
4974,2023-06-29 07:55:00,25.72,-18.58,7.16,"Old","1","supratidal"
4975,2023-06-29 08:10:00,25.72,-18.63,7.16,"Old","1","supratidal"
4976,2023-06-29 08:25:00,25.72,-18.67,7.16,"Old","1","supratidal"
4977,2023-06-29 08:40:00,25.72,-18.72,7.17,"Old","1","supratidal"
4978,2023-06-29 08:55:00,25.72,-18.75,7.17,"Old","1","supratidal"
4979,2023-06-29 09:10:00,25.72,-18.8,7.17,"Old","1","supratidal"
4980,2023-06-29 09:25:00,25.74,-18.84,7.17,"Old","1","supratidal"
4981,2023-06-29 09:40:00,25.74,-18.91,7.17,"Old","1","supratidal"
4982,2023-06-29 09:55:00,25.74,-18.95,7.17,"Old","1","supratidal"
4983,2023-06-29 10:10:00,25.74,-18.98,7.17,"Old","1","supratidal"
4984,2023-06-29 10:25:00,25.74,-19.02,7.17,"Old","1","supratidal"
4985,2023-06-29 10:40:00,25.74,-19.06,7.17,"Old","1","supratidal"
4986,2023-06-29 10:55:00,25.74,-19.11,7.17,"Old","1","supratidal"
4987,2023-06-29 11:10:00,25.74,-19.17,7.17,"Old","1","supratidal"
4988,2023-06-29 11:25:00,25.74,-19.25,7.17,"Old","1","supratidal"
4989,2023-06-29 11:40:00,25.74,-19.33,7.18,"Old","1","supratidal"
4990,2023-06-29 11:55:00,25.74,-19.47,7.18,"Old","1","supratidal"
4991,2023-06-29 12:10:00,25.77,-19.66,7.18,"Old","1","supratidal"
4992,2023-06-29 12:25:00,25.77,-19.89,7.19,"Old","1","supratidal"
4993,2023-06-29 12:40:00,25.77,-19.95,7.19,"Old","1","supratidal"
4994,2023-06-29 12:55:00,25.77,-20.03,7.19,"Old","1","supratidal"
4995,2023-06-29 13:10:00,25.77,-20.03,7.19,"Old","1","supratidal"
4996,2023-06-29 13:25:00,25.77,-20,7.19,"Old","1","supratidal"
4997,2023-06-29 13:40:00,25.77,-20,7.19,"Old","1","supratidal"
4998,2023-06-29 13:55:00,25.77,-19.95,7.19,"Old","1","supratidal"
4999,2023-06-29 14:10:00,25.77,-19.89,7.19,"Old","1","supratidal"
5000,2023-06-29 14:25:00,25.77,-19.86,7.19,"Old","1","supratidal"
5001,2023-06-29 14:40:00,25.77,-19.88,7.19,"Old","1","supratidal"
5002,2023-06-29 14:55:00,25.77,-19.89,7.19,"Old","1","supratidal"
5003,2023-06-29 15:10:00,25.77,-19.91,7.19,"Old","1","supratidal"
5004,2023-06-29 15:25:00,25.77,-19.94,7.19,"Old","1","supratidal"
5005,2023-06-29 15:40:00,25.77,-19.97,7.19,"Old","1","supratidal"
5006,2023-06-29 15:55:00,25.77,-20.03,7.19,"Old","1","supratidal"
5007,2023-06-29 16:10:00,25.77,-20.13,7.19,"Old","1","supratidal"
5008,2023-06-29 16:25:00,25.77,-20.27,7.19,"Old","1","supratidal"
5009,2023-06-29 16:40:00,25.79,-20.31,7.19,"Old","1","supratidal"
5010,2023-06-29 16:55:00,25.79,-20.33,7.19,"Old","1","supratidal"
5011,2023-06-29 17:10:00,25.79,-20.34,7.19,"Old","1","supratidal"
5012,2023-06-29 17:25:00,25.79,-20.31,7.19,"Old","1","supratidal"
5013,2023-06-29 17:40:00,25.79,-20.27,7.19,"Old","1","supratidal"
5014,2023-06-29 17:55:00,25.79,-20.28,7.19,"Old","1","supratidal"
5015,2023-06-29 18:10:00,25.79,-20.31,7.19,"Old","1","supratidal"
5016,2023-06-29 18:25:00,25.79,-20.34,7.19,"Old","1","supratidal"
5017,2023-06-29 18:40:00,25.79,-20.38,7.2,"Old","1","supratidal"
5018,2023-06-29 18:55:00,25.79,-20.41,7.2,"Old","1","supratidal"
5019,2023-06-29 19:10:00,25.79,-20.44,7.2,"Old","1","supratidal"
5020,2023-06-29 19:25:00,25.79,-20.44,7.2,"Old","1","supratidal"
5021,2023-06-29 19:40:00,25.79,-20.47,7.2,"Old","1","supratidal"
5022,2023-06-29 19:55:00,25.79,-20.5,7.2,"Old","1","supratidal"
5023,2023-06-29 20:10:00,25.79,-20.53,7.2,"Old","1","supratidal"
5024,2023-06-29 20:25:00,25.79,-20.56,7.2,"Old","1","supratidal"
5025,2023-06-29 20:40:00,25.79,-20.58,7.2,"Old","1","supratidal"
5026,2023-06-29 20:55:00,25.79,-20.61,7.2,"Old","1","supratidal"
5027,2023-06-29 21:10:00,25.79,-20.64,7.2,"Old","1","supratidal"
5028,2023-06-29 21:25:00,25.79,-20.67,7.2,"Old","1","supratidal"
5029,2023-06-29 21:40:00,25.79,-20.7,7.2,"Old","1","supratidal"
5030,2023-06-29 21:55:00,25.79,-20.75,7.2,"Old","1","supratidal"
5031,2023-06-29 22:10:00,25.79,-20.78,7.2,"Old","1","supratidal"
5032,2023-06-29 22:25:00,25.79,-20.81,7.2,"Old","1","supratidal"
5033,2023-06-29 22:40:00,25.79,-20.86,7.2,"Old","1","supratidal"
5034,2023-06-29 22:55:00,25.79,-20.89,7.2,"Old","1","supratidal"
5035,2023-06-29 23:10:00,25.79,-20.94,7.21,"Old","1","supratidal"
5036,2023-06-29 23:25:00,25.79,-20.95,7.21,"Old","1","supratidal"
5037,2023-06-29 23:40:00,25.79,-20.97,7.21,"Old","1","supratidal"
5038,2023-06-29 23:55:00,25.79,-21,7.21,"Old","1","supratidal"
5039,2023-06-30 00:10:00,25.79,-21.02,7.21,"Old","1","supratidal"
5040,2023-06-30 00:25:00,25.79,-21.06,7.21,"Old","1","supratidal"
5041,2023-06-30 00:40:00,25.79,-21.09,7.21,"Old","1","supratidal"
5042,2023-06-30 00:55:00,25.79,-21.13,7.21,"Old","1","supratidal"
5043,2023-06-30 01:10:00,25.82,-21.16,7.21,"Old","1","supratidal"
5044,2023-06-30 01:25:00,25.82,-21.19,7.21,"Old","1","supratidal"
5045,2023-06-30 01:40:00,25.82,-21.22,7.21,"Old","1","supratidal"
5046,2023-06-30 01:55:00,25.82,-21.25,7.21,"Old","1","supratidal"
5047,2023-06-30 02:10:00,25.82,-21.28,7.21,"Old","1","supratidal"
5048,2023-06-30 02:25:00,25.82,-21.31,7.21,"Old","1","supratidal"
5049,2023-06-30 02:40:00,25.82,-21.34,7.21,"Old","1","supratidal"
5050,2023-06-30 02:55:00,25.82,-21.38,7.21,"Old","1","supratidal"
5051,2023-06-30 03:10:00,25.82,-21.41,7.21,"Old","1","supratidal"
5052,2023-06-30 03:25:00,25.82,-21.45,7.21,"Old","1","supratidal"
5053,2023-06-30 03:40:00,25.82,-21.5,7.22,"Old","1","supratidal"
5054,2023-06-30 03:55:00,25.82,-21.55,7.22,"Old","1","supratidal"
5055,2023-06-30 04:10:00,25.84,-21.59,7.22,"Old","1","supratidal"
5056,2023-06-30 04:25:00,25.84,-21.63,7.22,"Old","1","supratidal"
5057,2023-06-30 04:40:00,25.84,-21.64,7.22,"Old","1","supratidal"
5058,2023-06-30 04:55:00,25.84,-21.67,7.22,"Old","1","supratidal"
5059,2023-06-30 05:10:00,25.84,-21.69,7.22,"Old","1","supratidal"
5060,2023-06-30 05:25:00,25.84,-21.72,7.22,"Old","1","supratidal"
5061,2023-06-30 05:40:00,25.84,-21.78,7.22,"Old","1","supratidal"
5062,2023-06-30 05:55:00,25.84,-21.8,7.22,"Old","1","supratidal"
5063,2023-06-30 06:10:00,25.84,-21.81,7.22,"Old","1","supratidal"
5064,2023-06-30 06:25:00,25.84,-21.83,7.22,"Old","1","supratidal"
5065,2023-06-30 06:40:00,25.84,-21.84,7.22,"Old","1","supratidal"
5066,2023-06-30 06:55:00,25.87,-21.86,7.22,"Old","1","supratidal"
5067,2023-06-30 07:10:00,25.87,-21.88,7.22,"Old","1","supratidal"
5068,2023-06-30 07:25:00,25.87,-21.92,7.22,"Old","1","supratidal"
5069,2023-06-30 07:40:00,25.87,-21.95,7.22,"Old","1","supratidal"
5070,2023-06-30 07:55:00,25.87,-22.02,7.22,"Old","1","supratidal"
5071,2023-06-30 08:10:00,25.87,-22.09,7.23,"Old","1","supratidal"
5072,2023-06-30 08:25:00,25.87,-22.14,7.23,"Old","1","supratidal"
5073,2023-06-30 08:40:00,25.87,-22.19,7.23,"Old","1","supratidal"
5074,2023-06-30 08:55:00,25.87,-22.24,7.23,"Old","1","supratidal"
5075,2023-06-30 09:10:00,25.89,-22.3,7.23,"Old","1","supratidal"
5076,2023-06-30 09:25:00,25.89,-22.34,7.23,"Old","1","supratidal"
5077,2023-06-30 09:40:00,25.89,-22.42,7.23,"Old","1","supratidal"
5078,2023-06-30 09:55:00,25.89,-22.49,7.23,"Old","1","supratidal"
5079,2023-06-30 10:10:00,25.89,-22.52,7.23,"Old","1","supratidal"
5080,2023-06-30 10:25:00,25.89,-22.56,7.23,"Old","1","supratidal"
5081,2023-06-30 10:40:00,25.89,-22.61,7.24,"Old","1","supratidal"
5082,2023-06-30 10:55:00,25.89,-22.66,7.24,"Old","1","supratidal"
5083,2023-06-30 11:10:00,25.89,-22.72,7.24,"Old","1","supratidal"
5084,2023-06-30 11:25:00,25.89,-22.81,7.24,"Old","1","supratidal"
5085,2023-06-30 11:40:00,25.91,-22.89,7.24,"Old","1","supratidal"
5086,2023-06-30 11:55:00,25.91,-23.05,7.24,"Old","1","supratidal"
5087,2023-06-30 12:10:00,25.91,-23.19,7.25,"Old","1","supratidal"
5088,2023-06-30 12:25:00,25.91,-23.53,7.25,"Old","1","supratidal"
5089,2023-06-30 12:40:00,25.91,-23.7,7.25,"Old","1","supratidal"
5090,2023-06-30 12:55:00,25.91,-23.72,7.26,"Old","1","supratidal"
5091,2023-06-30 13:10:00,25.91,-23.67,7.25,"Old","1","supratidal"
5092,2023-06-30 13:25:00,25.91,-23.61,7.25,"Old","1","supratidal"
5093,2023-06-30 13:40:00,25.91,-23.59,7.25,"Old","1","supratidal"
5094,2023-06-30 13:55:00,25.91,-23.5,7.25,"Old","1","supratidal"
5095,2023-06-30 14:10:00,25.91,-23.41,7.25,"Old","1","supratidal"
5096,2023-06-30 14:25:00,25.91,-23.31,7.25,"Old","1","supratidal"
5097,2023-06-30 14:40:00,25.91,-23.3,7.25,"Old","1","supratidal"
5098,2023-06-30 14:55:00,25.91,-23.28,7.25,"Old","1","supratidal"
5099,2023-06-30 15:10:00,25.91,-23.28,7.25,"Old","1","supratidal"
5100,2023-06-30 15:25:00,25.91,-23.31,7.25,"Old","1","supratidal"
5101,2023-06-30 15:40:00,25.94,-23.38,7.25,"Old","1","supratidal"
5102,2023-06-30 15:55:00,25.94,-23.49,7.25,"Old","1","supratidal"
5103,2023-06-30 16:10:00,25.94,-23.53,7.25,"Old","1","supratidal"
5104,2023-06-30 16:25:00,25.94,-23.59,7.25,"Old","1","supratidal"
5105,2023-06-30 16:40:00,25.94,-23.67,7.25,"Old","1","supratidal"
5106,2023-06-30 16:55:00,25.94,-23.64,7.25,"Old","1","supratidal"
5107,2023-06-30 17:10:00,25.94,-23.67,7.25,"Old","1","supratidal"
5108,2023-06-30 17:25:00,25.94,-23.63,7.25,"Old","1","supratidal"
5109,2023-06-30 17:40:00,25.94,-23.56,7.25,"Old","1","supratidal"
5110,2023-06-30 17:55:00,25.94,-23.53,7.25,"Old","1","supratidal"
5111,2023-06-30 18:10:00,25.94,-23.55,7.25,"Old","1","supratidal"
5112,2023-06-30 18:25:00,25.94,-23.56,7.25,"Old","1","supratidal"
5113,2023-06-30 18:40:00,25.94,-23.59,7.25,"Old","1","supratidal"
5114,2023-06-30 18:55:00,25.94,-23.63,7.25,"Old","1","supratidal"
5115,2023-06-30 19:10:00,25.94,-23.69,7.25,"Old","1","supratidal"
5116,2023-06-30 19:25:00,25.94,-23.69,7.25,"Old","1","supratidal"
5117,2023-06-30 19:40:00,25.94,-23.7,7.25,"Old","1","supratidal"
5118,2023-06-30 19:55:00,25.94,-23.72,7.26,"Old","1","supratidal"
5119,2023-06-30 20:10:00,25.94,-23.74,7.26,"Old","1","supratidal"
5120,2023-06-30 20:25:00,25.94,-23.74,7.26,"Old","1","supratidal"
5121,2023-06-30 20:40:00,25.94,-23.77,7.26,"Old","1","supratidal"
5122,2023-06-30 20:55:00,25.94,-23.78,7.26,"Old","1","supratidal"
5123,2023-06-30 21:10:00,25.94,-23.78,7.26,"Old","1","supratidal"
5124,2023-06-30 21:25:00,25.94,-23.83,7.26,"Old","1","supratidal"
5125,2023-06-30 21:40:00,25.96,-23.86,7.26,"Old","1","supratidal"
5126,2023-06-30 21:55:00,25.96,-23.89,7.26,"Old","1","supratidal"
5127,2023-06-30 22:10:00,25.96,-23.91,7.26,"Old","1","supratidal"
5128,2023-06-30 22:25:00,25.96,-23.92,7.26,"Old","1","supratidal"
5129,2023-06-30 22:40:00,25.96,-23.92,7.26,"Old","1","supratidal"
5130,2023-06-30 22:55:00,25.96,-23.94,7.26,"Old","1","supratidal"
5131,2023-06-30 23:10:00,25.96,-23.94,7.26,"Old","1","supratidal"
5132,2023-06-30 23:25:00,25.96,-23.95,7.26,"Old","1","supratidal"
5133,2023-06-30 23:40:00,25.96,-23.99,7.26,"Old","1","supratidal"
5134,2023-06-30 23:55:00,25.96,-24,7.26,"Old","1","supratidal"
5135,2023-07-01 00:10:00,25.96,-24.03,7.26,"Old","1","supratidal"
5136,2023-07-01 00:25:00,25.96,-24.06,7.26,"Old","1","supratidal"
5137,2023-07-01 00:40:00,25.96,-24.08,7.26,"Old","1","supratidal"
5138,2023-07-01 00:55:00,25.99,-24.11,7.26,"Old","1","supratidal"
5139,2023-07-01 01:10:00,25.99,-24.14,7.26,"Old","1","supratidal"
5140,2023-07-01 01:25:00,25.99,-24.17,7.26,"Old","1","supratidal"
5141,2023-07-01 01:40:00,25.99,-24.17,7.26,"Old","1","supratidal"
5142,2023-07-01 01:55:00,25.99,-24.19,7.26,"Old","1","supratidal"
5143,2023-07-01 02:10:00,25.99,-24.22,7.26,"Old","1","supratidal"
5144,2023-07-01 02:25:00,25.99,-24.25,7.26,"Old","1","supratidal"
5145,2023-07-01 02:40:00,25.99,-24.28,7.27,"Old","1","supratidal"
5146,2023-07-01 02:55:00,25.99,-24.3,7.27,"Old","1","supratidal"
